future_id,primary_id,group_1_ef_agrc_anaerobicdom_rice_kg_ch4_ha,group_2_frac_agrc_agriculture_production_lost,group_3_frac_agrc,group_4_qty_ccsq_mt_co2_captured_sequestered_by_direct_air_capture,group_5_nemomod_entc_frac_min_share_production_fp_hydrogen,group_6_nemomod_en,group_7_frac_fgtv_reduction_in_fugitive_leaks,group_8_frac_fgtv_drained_and_waste_ch4_flared_fuel,group_9_efficfactor_enfu_industrial_energy_fuel,group_10_scalar_inen_energy_demand,group_11_frac_inen_energy,group_12_frac_ippu_cement_clinker,group_13_ef_ippu_tonne_c,group_14_ef_ippu_tonne_n2o_per,group_15_ef_ippu_tonne_c,group_16_pij_lndu,group_17_frac_lndu_improved_pastures,group_18_lndu_reallocation_factor,group_19_gasrf_lsmm_biogas_anaerobic,group_20_frac_lvst_mm,group_21_frac_lvst_mm,group_22_frac_lvst_mm_chickens,group_23_ef_lvst_entferm,group_24_frac_gnrl_eating_red_meat,group_25_frac_ippu_production_with_co2_capture,group_26_scalar_scoe_heat_energy_demand,group_27_scalar_scoe_appliance_energy_demand,group_28_frac_scoe_heat_energy,group_29_demscalar_soil_liming_per_area,group_30_demscalar_soil_fertilizer_n_per_area,group_31_demscalar_trde,group_32_elecfuelefficiency_trns,group_33_fuelefficiency_trns,group_34_occrate_trns_passenger_per_vehicle_road_light,group_35_frac_trns_fuelmix_road_light,group_36_frac_trns_fuelmix_water_borne,group_37_frac_trns_fuelmix,group_38_frac_trns_fuelmix_rail,group_39_frac_trns_mtkm_dem_freight,group_40_frac_trns_pkm_dem_private_and_public,group_41_frac_trns_pkm_dem_regional,group_42_gasrf_trww_biogas_treated,group_43_frac_waso,group_44_frac_waso_lgc_recovered_for_energy,group_45_frac_waso_recycled,group_46_cost_enfu_fuel,group_47_nemomod_entc,group_48_nemomod_entc,group_49_nemomod_entc,group_50_nemomod_enst_capital_cost_st,group_51_exports_enfu_pj_fuel,group_52_gdp_mmm_usd,group_53_population_gnrl,group_54_elasticity_scoe_enerdem_per,group_55_elasticity_trde_mtkm_to_gdp_freight,group_56_elasticity_trde_pkm_to_gdppc,group_57_elasticity_ippu,group_58_elasticity_ippu_product_use,emission_avg_last_five_years,emission_total,production_total,production_cost_total,technical_cost,air_pollution,num_jobs,earning_per_job
303,402705,0.3072967865295186,0.2290232867567661,0.624873668786085,0.9501847143820183,0.6345532952896622,0.5237676070088569,0.7872711442927233,0.0974326497695277,0.8611469782437411,0.2609534416620369,0.8512836401946337,0.5230684315812723,0.1752502414286091,0.21235872828161,0.6549652820416355,0.3882827464163005,0.2914033756322471,0.7716129534239441,0.3639811866204253,0.4835240273838138,0.5837655433063444,0.0597416957326042,0.6199558449141036,0.6988042640074329,0.738792967146141,0.3329580251879106,0.884411149460692,0.8275192219866179,0.2721203611343963,0.6568224308811048,0.9178926073483148,0.7165467146563282,0.1720505238081834,0.7308436047032824,0.5634492830250041,0.3057933517506306,0.339937921156367,0.758132659400436,0.3531171387006679,0.6363916257769789,0.0691579676026607,0.7751460465809423,0.5831043597157246,0.9095924695068268,0.7319210434963077,0.791763673424794,0.2320887913744246,0.973742833159095,0.8258926789505098,0.959756204330268,0.4926165376679927,0.9284516746039452,0.152559517525368,0.2593754826875512,0.5878737727510258,0.2438404812949501,0.2929604648577797,0.986104825997878,133.1928822148415,4742.286106455042,775868239.722123,14801947408.103094,-271.1276076173111,8.751003693008037,33172.19988468895,149700.52726371124
304,402706,0.0725912629223084,0.1260699180180594,0.5127525128702859,0.5001139545173288,0.5797610178307601,0.3972618722916097,0.8520325722550477,0.6568966897236204,0.5973770177843165,0.0079090705881534,0.3120328518553053,0.0249009352480488,0.231428705431566,0.2244381797362715,0.3272015924803106,0.1265160916900234,0.0543983782597038,0.4486300657871452,0.0563521256863899,0.0360664943057357,0.1540381334687083,0.4075456668382092,0.4528413166149553,0.9344073825436956,0.144235299360151,0.2682299655522078,0.8154056072608061,0.552680881360798,0.8950873180515593,0.9965632820167866,0.871784175944021,0.6706594459264531,0.0878116985603461,0.1528540123299169,0.5047058206141857,0.9088219411034576,0.4438503991660496,0.7425708406949774,0.4700198377896357,0.9286814854605826,0.7028026011671704,0.8238418742575209,0.5520177268882781,0.9081793011608832,0.1002271786188612,0.1553588496209389,0.6196099456696949,0.1586864001303487,0.0485519076029337,0.6928040169529145,0.4760767954250738,0.307447648053903,0.2693921132174212,0.0789099470859467,0.977449980571892,0.7323094698430853,0.4981733537666621,0.7935929441573679,148.28982826602072,5007.380257978307,1004714485.2485733,14027186259.501429,-101.3179787722905,18.958418024028123,12034.962568592999,126881.27045470924
306,402708,0.3119908093820238,0.3896318730430237,0.7535525154163064,0.1398153354312784,0.9559487660433784,0.3185266793042297,0.2047464997187975,0.7741956022174427,0.2105004717801511,0.4708692586587313,0.4193748427286521,0.1295335376108616,0.6704792718380126,0.4971892651285524,0.8552743356967731,0.3890784910186441,0.8240989235483075,0.3031438742669174,0.3798850049190542,0.4484735960538529,0.6870616375696184,0.596230327031463,0.1984799315805436,0.6533221537167628,0.3924729852736212,0.4740174728659962,0.070441878704013,0.6426145948908205,0.3420254330941681,0.93771359200772,0.4916050428964789,0.8593871516150323,0.907449717896172,0.9537469645074064,0.2646237402263724,0.8289950533432354,0.8870875785397803,0.7906140691797263,0.980537568957298,0.2799151456521669,0.3955838474752768,0.8643544754354586,0.801945445152922,0.0557420096866267,0.7985368103535968,0.8114134544838069,0.8081077609109049,0.6107122878281782,0.3808586311903539,0.4319230656055077,0.0904525653757588,0.8681903322286835,0.0854974557539847,0.0858366435532135,0.29735353423437,0.1251049472171938,0.3342337685215267,0.2249893059119688,146.46344748571858,4952.687171185382,955665634.3358682,13286904288.50343,-159.32280157710602,25.434525167778894,12715.956188798093,132340.50678642036
307,402709,0.8670178314407045,0.6148107210782054,0.7161902689666821,0.5674244357293902,0.471960433158813,0.830699470195455,0.9944579969728468,0.3855687165720263,0.3215069749851491,0.4376777188986989,0.8748058197918086,0.8176312074807717,0.9171046795829524,0.0993841662981922,0.2104317842905461,0.3322991823404482,0.3568848697028126,0.1077331132583376,0.0061003705965437,0.3623000004059825,0.2290999478665645,0.9729470157921156,0.5483646375385779,0.6873412599159981,0.7414487142954325,0.3345085727496281,0.911784848009535,0.033394612306383,0.7690698308026113,0.4820895626811883,0.1271137372623978,0.2408924077688147,0.5577491492438498,0.7702268538387679,0.2937912566675059,0.1325789230218019,0.3033273633251933,0.0100223384538465,0.927580423949418,0.6215344382428275,0.6817991542280488,0.817290941408801,0.504078256472605,0.5699526068618819,0.238953194821924,0.8442311786326383,0.3093398959285964,0.28225516310633,0.9898304061078748,0.2612448228136138,0.1290712349750651,0.4970273237656528,0.8318171901964564,0.4336932096830243,0.1450133150987587,0.6735484247175375,0.2962934369464008,0.3464244144719309,99.65285250384551,4277.608731113263,788231933.9262336,14370782136.840496,-195.93457842443817,18.249417015076453,21549.713434754398,135715.6563133655
308,402710,0.4180815939204817,0.6309435116616078,0.5290505792811055,0.4162251408942409,0.7920431637765625,0.1819085547881526,0.1648873411285737,0.1155673206446933,0.9852481623433142,0.5125756428821522,0.3892640572764594,0.3181771255849789,0.1525656959806957,0.2745052424055703,0.8237062588603375,0.692516345019241,0.7184507246949298,0.4257392379550105,0.8389246727134949,0.6437718022381748,0.5456801233650308,0.4096461365925817,0.618448684282092,0.1033304311432095,0.4748556698517424,0.2039098022978138,0.5867973158124485,0.3496815817974145,0.2009182022073266,0.8739317477867593,0.8050615502930267,0.6872032958303161,0.8473470793084792,0.7483899548771428,0.4728288342591157,0.2693350450936982,0.7459217108170701,0.135636778263116,0.6993629632719506,0.5209823319431781,0.663676681699833,0.60885214048483,0.2439276462767274,0.6193499065311774,0.5491190243224775,0.438509774408091,0.813422919769268,0.9981506491467252,0.977309871321662,0.6091631676950727,0.2891848629475146,0.6878844895318083,0.914191536492362,0.2013263522872077,0.6874198042173106,0.5829789389256997,0.3393587346705908,0.5597715454887353,152.2022546708094,4995.192549694343,888708126.1599029,13102550077.89986,-167.70970594377292,25.56627976345915,16644.180061806797,141211.16587697028
309,402711,0.8425956351015798,0.0494319331487823,0.184365557062248,0.6664176935490725,0.101100888573047,0.3676566513520689,0.7592193159346584,0.107614898620809,0.6201530979869597,0.2226368556443561,0.5402226148014752,0.9207418451784606,0.8166206213457248,0.7744958065463888,0.5602323380485661,0.7472314749483744,0.5232669454750777,0.8299931307236779,0.806046021382975,0.4634919719733589,0.1054916810087424,0.6652836598474542,0.7616620503825147,0.4261075452808239,0.3714573157517032,0.3371503361397813,0.6084449183593427,0.1484434925890335,0.6962460894836575,0.0069486983058067,0.0479093390847316,0.8848742900121208,0.9595589201091445,0.2654530466608981,0.280673947979974,0.3016928376474403,0.420899525742691,0.1667157612795238,0.5376898704505066,0.8795053159491307,0.5014168081966734,0.4645762979522526,0.402109286212239,0.9685440792836496,0.6260842016588924,0.0863079312721694,0.6780491651065089,0.1692524678499015,0.549026907717754,0.1769943679089785,0.2698073711697179,0.9731542455286072,0.0135525060429769,0.959730551156752,0.5726325535288499,0.8931893436736186,0.2112526780098737,0.1735493430061017,160.60485136012272,5096.4692291678675,900719267.1363038,14127510239.713076,-135.03329847315328,10.181502711531461,13861.999557745363,131234.47505505054
310,402712,0.9807378616736364,0.2776546521438319,0.2782175012485269,0.070031429939365,0.1819199791277684,0.0272562926033429,0.8816210793808279,0.917657627696938,0.4622606884492962,0.016805863419816,0.624212395194863,0.2551654290030455,0.3945712263941076,0.3217356286647009,0.4280618443051133,0.139555702876807,0.8583839761311595,0.8048449193239128,0.2093057440123427,0.0189605764775355,0.5974274156508316,0.0828756346590457,0.983186358760782,0.0264047872276361,0.944644463937782,0.0146401559413206,0.2695545511695381,0.8953186936115682,0.1609387557705892,0.9388042531259494,0.5073996528611371,0.5641347179475488,0.2228804470963531,0.4712853193453644,0.3818675124756444,0.6555017330395211,0.8211788530434359,0.5688030036293746,0.4574415928212967,0.2902585995338997,0.934022818030181,0.8088264405119938,0.9038482625169684,0.8635344168785565,0.981869334842192,0.128587571626625,0.4565107049207801,0.0115344063349494,0.3744427150645202,0.965064881869136,0.5808027414315399,0.0993535354926885,0.0718732063727209,0.3259423526969944,0.7960732041124866,0.7047975751301252,0.5927151755190427,0.2936908289346591,186.18641546208585,5505.8803709151725,891731849.4775337,14563662964.444849,-102.3876878891662,18.863544587327617,6016.9118593983385,107864.05944508227
311,402713,0.5143698906685639,0.1190251769382176,0.4975502228275268,0.3220086992928546,0.3003460751013454,0.3964773194187577,0.5327553108135584,0.5470260479406894,0.6700838355643122,0.7341761657024642,0.9427181804674224,0.3393409382273744,0.6985947421216709,0.6684719978944771,0.3388633526165622,0.2112045947355738,0.1818370140514198,0.2651382807292626,0.8232373528826187,0.7086268028297174,0.0963108863499905,0.9306775545171176,0.5299901341329779,0.3389624847140536,0.9602015650731828,0.3582306634453537,0.1996866241788754,0.7236828109775387,0.4005094122860917,0.4187381928409949,0.553792519608553,0.8141559448938448,0.6506065446964532,0.6537234828438737,0.012999959915737,0.1511858880552452,0.9132823408182914,0.1576511192418739,0.4691803440915857,0.0817775922726563,0.444649266650191,0.6663794608906962,0.0527194422586539,0.7936751651378526,0.1679693980842825,0.9668077277775322,0.541128729344331,0.0008410978628079,0.9185011728843288,0.8491822471925294,0.8789075527843184,0.1894641658510711,0.8493895264577621,0.3976497728266178,0.1235029280600957,0.9901476705616497,0.5697448400810963,0.8190503170210672,165.8374953540503,5117.410579931654,726336985.7776742,13801997319.331423,-197.8186704830422,22.386783061412423,18054.756379936116,157786.99919496346
312,402714,0.1455400044937101,0.0519629752452127,0.5446433894581131,0.2111699613104679,0.6809831941893612,0.4966674458198003,0.869003694483494,0.6081467760481903,0.6507487839322478,0.1849912408683405,0.2090102206317577,0.4571643284278596,0.3058160845414703,0.3945406780307359,0.9465125735407504,0.6588083298164417,0.1048840360472054,0.0303486067723332,0.5485733627812156,0.1074502274306427,0.6261111961160329,0.2323715057776813,0.9688878001116752,0.2564942526626391,0.6726444916935302,0.933759404351576,0.3694627277769679,0.8865319479535299,0.9355849071101446,0.2195576559567005,0.3119921934581961,0.9654175229033982,0.4880779275515612,0.669577428187329,0.0196137264665955,0.4977879649280148,0.8035104289799302,0.6844204100741651,0.573216575721248,0.4640085309736938,0.4430324516108822,0.2961776210206238,0.635517658021241,0.5990613016847758,0.5611167862052788,0.7062426235340656,0.175355342469609,0.5770074407277824,0.8921091597675038,0.2186336010632436,0.4613771646201676,0.5254181556871623,0.1260330449754559,0.1135404698927547,0.1793796255409765,0.3569374384157453,0.0261536260117259,0.6964513699114503,152.06022302064991,4984.833794870019,1003781089.3972342,13191194846.884302,-131.52406551894927,26.915414823602074,10480.463285986827,140236.86994523185
313,402715,0.0874767994020433,0.9317920459135284,0.6885744485622046,0.2930552340731883,0.2396726490440054,0.4377624252454936,0.1822082072215468,0.2745846616517454,0.2920444691600251,0.1884812598811068,0.4542556351597251,0.2208472649967247,0.6096980915866839,0.2978374320624559,0.0224635283880531,0.7997657347558648,0.8707027158176055,0.9920288895042452,0.4030038454592965,0.9905880061683522,0.1142078004344966,0.7820516771450778,0.1551730745584492,0.5475678850856724,0.7630859999619634,0.6452367211305037,0.7237890072496383,0.3566477788770514,0.0721362972931832,0.0768980430351212,0.1694687361813396,0.4497453289877141,0.0665834725499235,0.829609159368056,0.6892145041838128,0.3515377154732979,0.3442172133404335,0.4178459291320862,0.4150993097571266,0.9999131373048272,0.8524752455733302,0.051716304608631,0.1784145713899157,0.7740884254571305,0.4699493172631895,0.1163037251514542,0.8776127475746346,0.298393348233564,0.495331319786839,0.28640455990532,0.9543446221295624,0.8195259851922762,0.6404519508060501,0.7446096362187652,0.3307123123406248,0.9004360271140235,0.6385108544511164,0.7041320170140752,194.70567593735902,5643.949065046945,974475910.0487679,14195143432.76964,-154.57423597040443,8.321530548927786,16511.329566210985,141842.17633069522
314,402716,0.2736585673947331,0.3960275229700365,0.5808963079474518,0.7937373185903999,0.9456396518859208,0.9305359113980972,0.3008284731368255,0.0245088288717001,0.4577078567518173,0.550624302248022,0.0173128777631353,0.7215664214971644,0.5920570003579054,0.1110406092448712,0.2042128675912013,0.1868819797390183,0.849799671079445,0.7000266853009314,0.6446365646588155,0.9873760389993554,0.1087819310916411,0.4510382462730571,0.2227471547947074,0.2061453555565337,0.9562717831596014,0.0686041578145944,0.4101373377430288,0.7396911748269214,0.7098909098708183,0.6204983191400811,0.3162483375281237,0.5671899750404156,0.2141911043204312,0.4429192545815067,0.2888319726605584,0.8329423077172072,0.7521413559146886,0.2515931050283271,0.6804805629254289,0.4712325743792972,0.4506049267379727,0.7952866017118077,0.8224139698376235,0.80835053649671,0.7915028439405761,0.2899063791853771,0.5223438245898778,0.9214948882646652,0.5224178401516777,0.1023756873669006,0.10847365265617,0.2162642925667135,0.6090752991989137,0.994943093844164,0.9821080712793704,0.3072051171391,0.8368196531717846,0.9442086672044756,105.82186057960874,4438.50113103998,1048745763.9584253,12193953170.28395,-204.26838177485945,37.01452542976596,28109.69363552089,129623.1864422685
316,402718,0.8630348809400856,0.6601641557901381,0.6302237570616449,0.9433898808461616,0.0909326045835568,0.8733220291778223,0.0729160531458612,0.5510638763782636,0.0789411993500454,0.2749989737587576,0.0561059265381368,0.0111469065589431,0.3505738855103721,0.2508804470485649,0.5774833521382425,0.0991538825985789,0.2239056456520866,0.9320385616125793,0.031625474077407,0.5240011294125518,0.5701351234434032,0.3601935864668225,0.8431175127589465,0.1007659349033741,0.3964735748747245,0.4088621222667573,0.5767303679823926,0.4268265904737394,0.3293136996985344,0.3252876808635193,0.8925622062949362,0.6346966653321767,0.2162128663318418,0.1240235502468543,0.7739202636938886,0.2573709529344444,0.7878898128336536,0.906092311105444,0.4634539703633436,0.0063797237477409,0.4374615187356393,0.8031012208798014,0.1288788658576639,0.9951367680143324,0.3634996855108787,0.3489645167236712,0.3867651770375022,0.3544997795781984,0.3658374409394173,0.4553996156104037,0.064560060669599,0.0242689260366302,0.5152656764267933,0.1568839585193384,0.0143446242094305,0.3293058396105341,0.5852844590950064,0.6499784186436129,101.84613287055406,4387.427417963252,1120158157.1177902,12725026127.665415,-118.82856528421871,41.37449085763238,18394.211051481816,127099.36224122952
317,402719,0.3500559285097981,0.4928491389810838,0.5604337199099543,0.2299152236926352,0.5346919307982315,0.1530315543530239,0.2978620713784678,0.6098503171961959,0.364908844851676,0.4987043248554962,0.6647095170927749,0.8369255972008168,0.661520864764216,0.3253155823869242,0.1247204623684556,0.8659225198643177,0.9769227415768492,0.8174591055180361,0.6112490536596711,0.314348367646551,0.1567978540429695,0.3319314653626536,0.3949283011272406,0.6111303077927364,0.6913256455217592,0.3075521970288647,0.014298109082174,0.2380580909345515,0.7109694089559061,0.2091245111075792,0.2925557981987134,0.7535629513927137,0.2473466523848658,0.0708905348489298,0.8686188540185814,0.0035327176805404,0.8252688321474275,0.5325337555951646,0.4435213675842198,0.3395845578064939,0.0211565917230015,0.12773042433697,0.8602619877888121,0.0905176467548534,0.4811074500463964,0.4233322176305349,0.3423183816232057,0.9614148439244256,0.5578725551271311,0.1231242199364044,0.998406280125388,0.1833341702461821,0.6317855473136317,0.7193923133525351,0.3559166766757859,0.9177257900067232,0.3616530514934305,0.9983288785711916,207.40598640086893,5799.213532851738,846405443.2307416,13605803587.811974,-220.25991898803252,17.793713334971937,26014.547268126193,139861.13337385506
318,402720,0.1761138347948799,0.2517612081978895,0.9665122388666784,0.5400734982361984,0.19515174404813,0.1124631693381499,0.8146619511369185,0.0208624047256831,0.3162837605196821,0.7361878128436168,0.2272699604374482,0.2702335233710002,0.3883241379417471,0.0635763708770865,0.0829389873459495,0.7969581840834448,0.3999708032572648,0.9941297303888764,0.5785294427182697,0.8558520004939201,0.2603645917952162,0.5944414224573721,0.3828148574028354,0.8616850431383791,0.5639130909415878,0.8231175969576283,0.1256715422408036,0.9164350099972002,0.828600596217412,0.8902445898794923,0.9051074074699192,0.1451559866009953,0.8791131261484917,0.0911850436791126,0.3452594569674694,0.0842034811326509,0.5960353187480997,0.3227133075440347,0.3400031507040028,0.210500014971158,0.6222623208609747,0.5319256593406092,0.6913339080486772,0.2708331481329386,0.964345300225546,0.1421790864622479,0.1617554540430997,0.7951547155735029,0.4399566284045278,0.3479301083740504,0.2310211892183369,0.615254783892144,0.798585998745039,0.4488168848068727,0.9426056550149916,0.4983406591648812,0.7849763541024918,0.5792888439604257,150.97456640313266,5041.4111018414205,979159174.2402616,12371129357.661806,-89.51504314531806,23.43622875397674,10188.75891919619,135541.52591884055
319,402721,0.7750547945991928,0.5406173588087861,0.1556692565956225,0.2250587220002767,0.5188820513643368,0.5796309153019295,0.8926918934559728,0.3766022798852662,0.2231192673592447,0.3268647156855402,0.932779561172954,0.0528617362924145,0.2252626941043535,0.4876946705935227,0.5834586758509382,0.8551461560979228,0.514304992552282,0.1892695078692783,0.7856355612973179,0.4770585397991483,0.3478037386852723,0.7918504266982583,0.6687154443617648,0.2636653726408244,0.4549896309979248,0.4564660604356295,0.0631508835675087,0.3270851514856361,0.3780098592232819,0.4135917161815041,0.3440743365218921,0.2866420553650622,0.853894096160787,0.5271569030933896,0.6763047119627972,0.6068963236071198,0.404764711894244,0.5114415116485931,0.1467932993990281,0.4795662464791691,0.8679464300441151,0.6720073145352665,0.9802581088184112,0.3382822398122579,0.67310657601258,0.3597807991072843,0.949709055545702,0.3092617831961091,0.4500563094268308,0.9490441926850764,0.5687783140529225,0.0383260738647352,0.8816924965686108,0.5231102771679865,0.8805820539367593,0.847567457648422,0.9389781967411344,0.4186105820384451,140.28790693743892,4747.908497220415,778982276.1901717,14731458428.54142,-172.84931604494528,17.22260661997234,18343.594220297404,131241.71791387507
320,402722,0.4952820633516133,0.8337615138346619,0.3084532142099922,0.6635997558030347,0.5484555686225233,0.5748654302956143,0.3214564286716895,0.3935722658406642,0.5262902682617027,0.3756150779018891,0.2303930054321702,0.0268863739475278,0.5415181860043814,0.8504892453760092,0.6062423139776564,0.5910970642521104,0.0090104572691278,0.0871206685503267,0.2683210011773823,0.0609390999608058,0.2337185086650419,0.0669077621076897,0.9529958817300308,0.6641528726701568,0.2006543708537851,0.4689214465529826,0.2417925599458952,0.3906735124467109,0.4709872893367487,0.987051052293182,0.835396432384864,0.1876225324682363,0.3629111870211612,0.2908298790742178,0.2770003137531371,0.4980492189258158,0.2179091023490877,0.1497774950923945,0.641155743427138,0.3699303818687121,0.5933633324944673,0.4752382650984378,0.4403484825762056,0.5409260402146583,0.8981453625224185,0.782564219581436,0.9347031327118536,0.5519819633917058,0.1550301767840581,0.7723641831752589,0.354565117377931,0.6886447765150525,0.8786491831744219,0.2376160243591983,0.5922357248870039,0.9541648975264332,0.756229021651573,0.9083368474198394,131.20329078347024,4768.199894101268,1002044590.3577106,13158197637.430914,-140.77129062029292,17.987278880264885,18836.138833500212,142256.5782837334
321,402723,0.6026472119027234,0.8862892783155712,0.3782181296970475,0.6373242755776425,0.0494212701640335,0.9197522369307686,0.0520656608879724,0.6123623782251807,0.880390833436447,0.793935841946882,0.3567588774941383,0.5853523248820778,0.7714401088201737,0.4653329424873598,0.6055358832840744,0.4312334764832414,0.6790320930903988,0.1708019794478207,0.4585416468047174,0.0694520832468085,0.4008191824735939,0.2924498313323058,0.0816251145140625,0.5741467820642617,0.6451979459319329,0.7187244627574438,0.1491771279000345,0.4074862720938093,0.3350072288086509,0.9265041376864118,0.6936302460372673,0.4268749717562304,0.1557467544103264,0.6287850958656535,0.952806690963668,0.7846432451758519,0.9360538752278847,0.0275525729572615,0.1345941658176955,0.6867236964584522,0.9128999935904352,0.3492761218186592,0.7316916625794546,0.6844666647926276,0.8111855698480384,0.3502428346193426,0.4703342364450446,0.55650744763198,0.7342577868442852,0.5799092218935913,0.8314910714109,0.858391634381133,0.4820053415187221,0.3165678293797466,0.0325931885418001,0.2248985058360552,0.6602343608295753,0.1866637357130667,130.06019033789522,4755.73859065831,884639495.1697055,12583665540.093498,-272.8425425476438,37.0880196571633,36434.0293218018,134142.16470731274
322,402724,0.7461533899725551,0.0321285667113111,0.597167045440503,0.1007111174608155,0.0748078121587315,0.4222855581190329,0.9987090364856548,0.002961297786238,0.9173981569898776,0.8919780175015679,0.542304137439237,0.0221915741848467,0.1366749328772729,0.6335114143748063,0.0531641464033862,0.9542824076091664,0.6804691560472907,0.5973344654144707,0.1474817074775607,0.7831812826064256,0.8087889473779443,0.6683334912375485,0.6494237327441266,0.3343434045976209,0.0672270707303968,0.2470717088757295,0.3382403557110689,0.3325486829318795,0.405115156926467,0.2411981621519013,0.7459317512542228,0.7811406817146566,0.3509851126291318,0.3608759110781294,0.4694934486951838,0.7947692467349803,0.7077826388755626,0.6124630707540127,0.8663678100547043,0.5694609846227744,0.2243729548712146,0.4714449459770917,0.2126400859038694,0.5358977894496869,0.6131327541201617,0.0458823381120831,0.0158883074197525,0.229405312479097,0.8916775486201134,0.6947975017951913,0.6756033101164561,0.3877481942220619,0.718986736592061,0.3649135927765168,0.6254048868933624,0.5567409162241506,0.8087575590154673,0.0039752634607294,155.7663751929014,5063.600286450627,816148668.7870659,12673729463.156883,-105.344320556073,25.731327452421844,7957.438053842598,87632.75699061158
323,402725,0.7662511937124814,0.4097817438396825,0.3816515125937017,0.7608342200050566,0.3492287631312022,0.3334310016645202,0.976468451314823,0.0778423530500447,0.068044794770879,0.3594126656298458,0.8913940448698625,0.9959336462661572,0.8335262177869605,0.8126167537492617,0.6502701856807486,0.0013724608177446,0.4187498063368464,0.2433234620521802,0.9574316211303432,0.0330976031266765,0.0896823607618565,0.4640830305782769,0.2960565235296745,0.1435810653989749,0.8132700957491977,0.8830115269200435,0.2673040595940335,0.0383212824455802,0.7292356722739499,0.6535143395670056,0.7011827000158806,0.9579345550622766,0.3114876653880023,0.1720295770619786,0.4626013646810516,0.2622071837826714,0.4572292660769901,0.1597951841886184,0.1261675116580544,0.2138972241852391,0.6578585153195892,0.9271380619469216,0.4523814977500457,0.2769432135712131,0.5815227762520755,0.4536669173088946,0.3203686423216548,0.0554317813537662,0.0657339672190087,0.724231302941894,0.2403775101797468,0.5479766137572664,0.2303434213862831,0.2330113199160613,0.4163395029104937,0.6518372830382972,0.5248152690861456,0.0208811253470708,126.8089338288328,4702.7401892601065,806731816.3020711,14669575891.460306,-132.2924871985405,9.438844065899413,15653.178158910685,142554.98624504337
324,402726,0.286263599131949,0.1208910866470201,0.1810059742279385,0.7406487249638362,0.1118163641395699,0.4838598171676902,0.76343243663771,0.5215070433143617,0.0968611429387682,0.1136701216085063,0.0885710284017649,0.5211230344978242,0.2834979029255529,0.8446473006875949,0.2503630525712538,0.7910242243365377,0.2596650610939705,0.3238991082247352,0.824751980777493,0.6149407490133183,0.7644321514210738,0.5713645079363225,0.7197046986428121,0.6954161678945712,0.621804624089783,0.800558107008257,0.0876213702557262,0.6683060364505887,0.0899380135186485,0.0565800982590637,0.9853275702607756,0.6867431311111947,0.6575206674320421,0.3753084604597082,0.2517079066273571,0.9849508787786596,0.0635045274890516,0.2965487714878081,0.4479744653313811,0.8955161880248348,0.2551964879982113,0.6811610037822324,0.1973970745824139,0.3564761587379705,0.5100869092773131,0.4772872544764949,0.6037437596964021,0.7043362504912942,0.7468389394001258,0.832196589757618,0.6719975763842869,0.0682715383705853,0.7736998024194618,0.1239963074842202,0.5897316766823387,0.1991591414668891,0.47944566673974,0.0246903809836286,157.41690091728074,5066.3862179369535,1124809822.2883782,13071130689.170696,-92.65368975894339,22.719465665667776,15940.46463601193,149486.3861422804
325,402727,0.8358054317368667,0.8617484971071092,0.1836150964881363,0.5578231079340946,0.0595733993744249,0.2324589172067505,0.4442628580608161,0.9634297358535496,0.6370108134861645,0.6010169924211368,0.5760810077002365,0.8686125735315452,0.6733403138218248,0.7464795250224315,0.496703508128329,0.6077614704862762,0.363398235592228,0.7737524028766863,0.0865858492062926,0.8740317478241767,0.697300501302464,0.1615120596675873,0.4945465399677156,0.6295131812619625,0.4705432947253484,0.6485818962573177,0.224069212963034,0.943877297890802,0.457989496980766,0.5622236335554663,0.4177866720167433,0.031019252986018,0.8593113683247906,0.2166007419827651,0.0039448143906907,0.7936380370653617,0.6848250496156002,0.6429160612449522,0.8708037354659767,0.8766717950228415,0.0189274946591912,0.4738338307672363,0.9313422878152352,0.9388903393507088,0.6112411032429375,0.0581632559713543,0.508052724868243,0.8562524951487969,0.8056870422147895,0.226761476270458,0.2334698766451755,0.9770868280919528,0.3922305484070502,0.5825330595995586,0.0866269684993503,0.3263616729784385,0.2206882695890459,0.8983433079365176,159.90191626812464,5113.834429953823,852615358.0823708,13352992837.701088,-145.4040873157376,17.146277598766588,12317.209447836676,131389.77720238332
