future_id,primary_id,group_1_ef_agrc_anaerobicdom_rice_kg_ch4_ha,group_2_frac_agrc_agriculture_production_lost,group_3_frac_agrc,group_4_qty_ccsq_mt_co2_captured_sequestered_by_direct_air_capture,group_5_nemomod_entc_frac_min_share_production_fp_hydrogen,group_6_nemomod_en,group_7_,group_8_frac_fgtv_drained_and_waste_ch4_flared_fuel,group_9_efficfactor_enfu_industrial_energy_fuel,group_10_scalar_inen_energy_demand,group_11_frac_inen_energy,group_12_frac_ippu_cement_clinker,group_13_ef_ippu_tonne_c,group_14_ef_ippu_tonne_n2o_per_tonne_production,group_15_ef_ippu_tonne_c,group_16_pij_lndu,group_17_frac_lndu_improved_pastures,group_18_lndu_reallocation_factor,group_19_gasrf_lsmm_biogas_anaerobic,group_20_frac_lvst_mm,group_21_frac_lvst_mm,group_22_frac_lvst_mm_chickens,group_23_ef_lvst_entferm,group_24_frac_gnrl_eating_red_meat,group_25_frac_ippu_production_with_co2_capture,group_26_scalar_scoe_heat_energy_demand,group_27_scalar_scoe_appliance_energy_demand,group_28_frac_scoe_heat_energy,group_29_demscalar_soil_liming_per_area,group_30_demscalar_soil_fertilizer_n_per_area,group_31_demscalar_trde,group_32_elecfuelefficiency_trns,group_33_fuelefficiency_trns,group_34_occrate_trns_passenger_per_vehicle_road_light,group_35_frac_trns_fuelmix_road_light,group_36_frac_trns_fuelmix_water_borne,group_37_frac_trns_fuelmix,group_38_frac_trns_fuelmix_rail,group_39_frac_trns_mtkm_dem_freight,group_40_frac_trns_pkm_dem_private_and_public,group_41_frac_trns_pkm_dem_regional,group_42_gasrf_trww_biogas_treated,group_43_frac_waso,group_44_frac_waso_lgc_recovered_for_energy,group_45_frac_waso_recycled,group_46_exports_enfu_pj_fuel,group_47_cost_enfu_fuel,group_48_gdp_mmm_usd,group_49_scalar_inen_energy_demand_other_product_manufacturing,group_50_elasticity_ippu,group_51_elasticity_ippu_product_use,group_52_population_gnrl,group_53_elasticity_scoe_enerdem_per,group_54_nemomod_enst_capital_cost_st,group_55_nemomod_entc,group_56_nemomod_entc,group_57_nemomod_entc,group_58_elasticity_trde_mtkm_to_gdp_freight,group_59_elasticity_trde_pkm_to_gdppc,emission_avg_last_five_years,total_emissions,production_total,production_cost_total,technical_cost,air_pollution,num_jobs,earning_per_job
219,43800657,0.7355080978648615,0.8682821422918864,0.1648228742992126,0.0507484248983424,0.7508561643619165,0.9092818605492522,0.3322864753420203,0.4796515713341434,0.7739081967253628,0.9589453363677634,0.82722783383218,0.8865935751510907,0.298233797674344,0.0809806384725415,0.5376173908941152,0.0579023106424911,0.977815639657912,0.1250459013601052,0.9061486448951592,0.6001551123846132,0.8869740627134874,0.7559599650906669,0.2703406648877233,0.3049449131072554,0.1670314818630517,0.5537034127973707,0.3565266628198585,0.0707491846788052,0.1865248706609236,0.5615838904687724,0.3198335183190942,0.9213486954705072,0.2046928327917448,0.582875906257944,0.2122180817921843,0.3642046330584718,0.1332403297967689,0.6349266583900046,0.5163352772671902,0.7763567354050922,0.3671254513071256,0.9252879389428406,0.6794524018031192,0.243153923804484,0.0944180079272544,0.7224180250179022,0.2165384856291425,0.3652168900159358,0.1980005859910164,0.1204595330398997,0.665992833647946,0.7455018396733804,0.0639099320179107,0.6922270480779733,0.6042770688533949,0.1326268087467757,0.932392161347656,0.6956281366069117,0.267822775207992,148.0693979596445,5218.383060951621,10844.13707682612,1055383480.9992563,74.93816237782387,0.6409733063895732,-50268.808170916825,1864.9820056461597
220,43800658,0.1480420993948809,0.4654414801286884,0.4549292428003459,0.2086737351425969,0.8462520861896098,0.0231460783782647,0.9984950649636686,0.9198169065944704,0.1551505978045106,0.3855981150756177,0.2570961041198951,0.8556325377384,0.3413379737140785,0.5335853431347555,0.7243888328251638,0.5021181744355001,0.1016422924217896,0.7520455296436642,0.7867423626366787,0.6583549811321494,0.5785200259244799,0.9203581531792372,0.3314360422279773,0.1761307590917552,0.3941562983262609,0.6203773807956757,0.576863600560825,0.3043461937995881,0.6831274456272673,0.5376987803601131,0.6211841096471173,0.6312155156157578,0.7775009155257013,0.4942285888728449,0.4100555475362866,0.0405098321930331,0.8466251639075073,0.7189176406975339,0.7262402916951308,0.6210554275343266,0.7899493144823914,0.7298335876342766,0.819826981370819,0.0466313204466923,0.7564706572169452,0.4395824012948893,0.4369848108813615,0.9465084393356408,0.6366952684617285,0.5854489894385029,0.2913668606828904,0.2444416652250769,0.1940249806401654,0.1597568084881021,0.1364260301228153,0.6901283317562243,0.9168090849521708,0.7048376316711042,0.6678597238207232,253.47610597741718,6691.681704187546,10479.768433777963,1185438689.151594,72.86462499697274,0.9713519824418156,-44644.04770535868,8412.138137936787
221,43800659,0.1516661603269045,0.7845844912878254,0.3270321755687251,0.7526129738166014,0.2051176064934665,0.7235887501435329,0.6229054498176152,0.2893887107738869,0.9487693713594958,0.9739075604921422,0.1569443490281677,0.4651974849471275,0.9583137636582088,0.4776511818677486,0.760797388421383,0.8843778600033932,0.9314783518103062,0.7739942880362966,0.5501215775324244,0.6958670782127292,0.0264974416918579,0.1844472262815951,0.7718169440998784,0.8477214820913127,0.9892419862018604,0.5749142494381846,0.7573943509299708,0.2904265302251983,0.7977363476279947,0.2102974266925631,0.0242353744859506,0.1609047190064315,0.6841457169341579,0.0528614782442329,0.6110273207323927,0.5201148769178713,0.7022251946202802,0.276471061356613,0.3868159832734479,0.9949377475346604,0.9718871139725668,0.4901854835125825,0.5652402645637012,0.7057235360263138,0.4679033677108933,0.430736880757127,0.5089203523210705,0.5825219810881599,0.9478297611013276,0.8457501938309967,0.7723813910346397,0.5023415569999007,0.2796175847063362,0.2107286660100087,0.5430837408810286,0.4724535307425481,0.955020695872058,0.0839606748761828,0.7583182460513528,132.27266757849867,5036.811654601924,9934.90515050772,1153281007.59477,92.55675529467744,0.9642738434304479,-30276.65503919066,-32095.045631718815
222,43800660,0.1881240255896444,0.4989126594132607,0.9015733065646426,0.0652617793306303,0.9168111846803524,0.337733819597988,0.0002125632607026,0.5001120175180931,0.448861066827712,0.601212124301987,0.2180622841917079,0.2970063078879,0.3853663879094843,0.5798418869416403,0.4339718240607982,0.0849261228977655,0.9763666796507492,0.1194192173436507,0.6699829314113248,0.596890513187024,0.2175214529375428,0.4709873257126081,0.7166777308235949,0.7529081978602726,0.7155238738920598,0.242620425252403,0.6059145712393285,0.6093460191753197,0.7435964123508586,0.978763726880802,0.5443730024032888,0.3612352601017013,0.8558135416292624,0.1915029283312877,0.7883612516550108,0.7209345956456472,0.2012721456067175,0.7262676377120653,0.5457466428273059,0.514984008439606,0.9904937042067384,0.8602953640713079,0.6988278069288054,0.9183548748235716,0.1567657104382863,0.220251462295881,0.0371057611245579,0.6253489528314211,0.4617623354462557,0.9459840289260988,0.000911300503943,0.8419128316433605,0.0704664732260607,0.3309843728742242,0.2115348738383613,0.4089370016084754,0.4849140076171085,0.0775552180331291,0.0908239853616385,179.22544582414696,5645.101979206532,9255.559809640197,1118421289.6379716,53.82050023417204,0.7730826127917174,-42992.09944634268,16735.365352568773
223,43800661,0.8092564885502805,0.8203693547189422,0.0981709011629309,0.1615529695381894,0.5499701387318244,0.1190434465038467,0.1953437470454937,0.9800427422954594,0.3006322916761912,0.9831795442730306,0.7366713023938622,0.2671031971641748,0.8381714740724788,0.9342887361371244,0.3665312798012673,0.6527999399090151,0.6069017129194166,0.9054744390531908,0.892357476179742,0.581286564667762,0.9202764826596972,0.6649778688070191,0.0261302261301036,0.3839551962264291,0.4516895862242866,0.6127087298293484,0.5455505122815527,0.2908206129325661,0.760288941373857,0.1287209823753936,0.529561818283488,0.8667906708071971,0.2750703594945008,0.3345693237102252,0.9757553148070316,0.7326576205186267,0.3313678442466272,0.4011992015811028,0.8994271375425961,0.4564109933144527,0.23142317036966,0.8038124040064251,0.8420606135637007,0.5423194377090653,0.531559568398481,0.3233709818732345,0.1754521781707329,0.2736952603270592,0.2835790647398541,0.7270909870231571,0.2089705444745467,0.584464822272687,0.3493608263141654,0.9933512149872468,0.2203239063949044,0.912168333826136,0.7197159575251553,0.0464615192450162,0.610645228376318,166.26932793240323,5545.920311701176,9778.105454973309,1066145724.9611653,84.7505419308658,0.949893576484436,-42439.61634560988,12639.40757306558
224,43800662,0.4714886753706167,0.4111187553817004,0.4278205755176775,0.5490646791807982,0.0101087839245157,0.8119968208943481,0.3923470552874356,0.3722170764238608,0.4930831682392755,0.7980032343541775,0.4809742025025947,0.3816543399065194,0.3129288241946195,0.4566519402306848,0.2214458525938964,0.0008923313897283,0.9319151482444636,0.0397899675998566,0.5896407334694106,0.7919326314146341,0.7798767394109466,0.2406915482924121,0.5423968087209885,0.3641520674781587,0.8892740816651364,0.8966185171529648,0.812392499241786,0.8827630232987012,0.7809748671617245,0.1540169208986508,0.0322724086710404,0.0015240633628555,0.727309810122248,0.5930069117576139,0.7440963601286186,0.3401340735437411,0.0720301949991289,0.8187731220779197,0.0242551113464284,0.6926097353482276,0.1110637841973676,0.4509760113168632,0.8055397627221378,0.7483527617944948,0.673199159976978,0.0462737076665054,0.2890168074319456,0.042553549419472,0.4256073795893195,0.7710264250646647,0.952223295682338,0.6837389387781283,0.4960304432156849,0.4624994565024098,0.2691019067520283,0.6962850241415469,0.2280450295942943,0.0309475563251382,0.3717595594164872,71.88998615969986,4164.10876853447,8163.427796628273,1061973704.9216444,82.8094105783317,0.7369758679970521,-34517.40280003531,-669.1114579545596
225,43800663,0.3566879944854813,0.5439228415910571,0.013724957472267,0.0332564864540764,0.8928528689238574,0.453816605107591,0.9094951800435486,0.5590444755741963,0.5084408628525791,0.4495688037846533,0.2513046888213663,0.046095153526319,0.1523314072323764,0.1684343463220402,0.3085185769592851,0.232972231238394,0.1633240476709044,0.8405707095043569,0.2791749393066516,0.0013627695785484,0.8142409604556,0.7602176431663339,0.6972579912382861,0.5837779627109483,0.3369762143793434,0.6104459994614999,0.9849086628297182,0.3989760864847238,0.1896206554956128,0.7641967220344462,0.4802303935335141,0.6088565684687889,0.98499482709508,0.2668839732534552,0.7893548454288827,0.0438123702498464,0.2536931560051895,0.1796574572424649,0.2920045533939457,0.0459331131235817,0.5760481442296479,0.7105779633347149,0.8717776137557378,0.4245100533387371,0.5583620222240216,0.286188870611245,0.0061593062424388,0.7447646933117856,0.705270882519044,0.2811994394212339,0.1356722545259396,0.7752796877336768,0.2394494913713295,0.4727556879888148,0.1512991334063849,0.1965253486852682,0.7737940865905584,0.4629815023979489,0.7907337997021923,180.70842458537396,5730.813106340586,9472.05673748282,1172684336.7615964,56.07103619317604,0.7460250088419554,-43237.16944404195,17133.57739463937
226,43800664,0.2066977183135011,0.6834892594162442,0.0781417100268917,0.0255495969234873,0.7527027407645702,0.3974064845824496,0.1539891774538411,0.7820229743839828,0.701432243600074,0.6120301397258755,0.3666772482502567,0.0418403145879643,0.5905165227387991,0.5286712637269533,0.6638140867038956,0.5342264340546624,0.2457199685304217,0.2693672816471076,0.5716191802812383,0.088323869603411,0.4011960837729542,0.132705881632302,0.8324415179960326,0.1193019658441342,0.6699265095968772,0.1496316061436227,0.5435234291852579,0.8347162010756531,0.1936095843765068,0.5107215587318239,0.9400430717145962,0.3897005282488889,0.6052561527784405,0.7423199119512258,0.361120036093656,0.610798382357998,0.9553681281129152,0.2880208756840831,0.6820302109432893,0.0943143588662205,0.1375991248275862,0.1127524204942234,0.3325100670513096,0.1090919063345916,0.8393391788058174,0.0558850621519925,0.1392000403786664,0.2361535004778152,0.889576075417122,0.8472522618752882,0.775161885591242,0.7930815844290675,0.5504709642812277,0.2182197010355782,0.20599645324482,0.4648046272058453,0.7536937640529547,0.0945079468709205,0.488315605621842,129.46422030606243,4925.79855019394,8568.428167272188,1159109325.4576678,64.49740419711154,1.2935958493440651,-40995.58003752999,17390.464749471525
227,43800665,0.7348257209147148,0.5519540740514987,0.2832986366920859,0.8526817957164837,0.5824806277284423,0.4151223906952376,0.1354011008222826,0.545889946341589,0.8529322640395354,0.8206077627191076,0.211074123507671,0.8449971658003648,0.6953488445601456,0.6009524768652631,0.6669137676910913,0.1757134404298077,0.9296934608343492,0.7200313252627961,0.680357404405304,0.2497380208163404,0.2619092111347728,0.4544779829116044,0.4347018850595023,0.3234365679135297,0.6735062950553327,0.080665034293356,0.0473580703218029,0.2029746743908899,0.9674270569374828,0.4414068558846123,0.4433421217335486,0.2971983658384277,0.6912785201905544,0.8227056183336103,0.4914279351209529,0.3761692727174459,0.4424683845724771,0.4845146325821434,0.0465644785747088,0.3778070440470267,0.1535038112772921,0.4432774501431717,0.0118158212739685,0.0889763434533257,0.8718883063520148,0.2661478135665776,0.3116074949938945,0.4421994107456222,0.9641840988368764,0.2185383574521534,0.6077983683916636,0.2928496523471031,0.840738500413379,0.3155095009316142,0.1749900438852614,0.5092029348093945,0.2471257844412522,0.3306506437510487,0.828803495313165,163.6498167849639,5430.197376133004,9455.840264608474,1148187041.3873823,70.32693561584891,0.829462762962778,-26910.904056987423,-36827.59785482088
228,43800666,0.0240305285985503,0.193552183186201,0.3484432930734142,0.8789380223568966,0.0997774968174943,0.1111639199888965,0.6666719439387752,0.7826663369493633,0.051464685318754,0.8159666664053062,0.3685524429228693,0.7491292944679662,0.5686988036129964,0.5592655970195066,0.4968015129416163,0.6405530855638474,0.3459125717262961,0.8128420888605612,0.0146121761161987,0.2618980386739978,0.6788645903199894,0.3533786025360587,0.9391729063123654,0.8374207780922323,0.2964079535411718,0.6700823351713737,0.935448907765428,0.8281355888414671,0.61661828482951,0.1273887529163978,0.4329909368950419,0.3603456632646551,0.8698735607176776,0.97572940011543,0.2928460910418186,0.0008269637949344,0.5332285139551932,0.5846086532275195,0.0297007157179667,0.802612884929185,0.4244591313339338,0.4310222928839936,0.2792228335544136,0.6392448198970019,0.0231995631637085,0.998247324389234,0.1875364655744013,0.5930198715530791,0.4276996462037163,0.9799002586560174,0.1886647593025639,0.5530302676066527,0.8642294441574144,0.9026918056567484,0.5297658611271245,0.8898534317250514,0.3353446382552332,0.4037227864265876,0.9568855102389496,288.1817998591543,7195.3201056063335,12572.44496691056,1110461572.4907708,129.70539570783396,0.8248987562263087,-40627.19720390733,-13307.76668983327
229,43800667,0.136669535639418,0.6885776272818306,0.9670479029156784,0.7458879932343734,0.5321140412683764,0.4553670603693328,0.3643284216651956,0.6003470732656092,0.4409785734095366,0.4305705954198075,0.5384311470388501,0.7172037135282714,0.5658494090609406,0.901069719585916,0.8518858726588423,0.2593805405773303,0.2041258832705932,0.888897197647794,0.7877409287918591,0.8914108960399056,0.6630583523502417,0.6543354328035952,0.6923576843159482,0.724958282690653,0.8261926855603835,0.7947544278339872,0.4451916139612406,0.407830921935478,0.0106610447363061,0.6566494028845193,0.8838213580010218,0.9037899689522142,0.4338810034553004,0.8472201869183413,0.8017185317841076,0.0626901800957428,0.3055691025936147,0.6120907776677936,0.6329972012370763,0.1581825623746595,0.5793967015884282,0.4718838231770211,0.9415502547924648,0.2331763606621096,0.2384383212010415,0.9259355856891596,0.982814437333404,0.1906553622236121,0.0380924862025846,0.3747899525306847,0.7002490256202293,0.746079799210895,0.1566038694233067,0.6021220401701382,0.9680971736422864,0.2848705242952548,0.7186289851819583,0.6559237626598546,0.2013617506173048,197.41947932595298,6022.990143451816,11990.400802034925,1059880102.108615,96.8947836197779,0.9663259925744675,-44856.41548393691,-14965.913148780983
230,43800668,0.2855012246995662,0.9239581426043104,0.2168671333842158,0.9767372570076892,0.2184175675463047,0.4155583496009064,0.4719649459968223,0.1120170923832986,0.6366457895108873,0.2550324906306741,0.8132112458431652,0.30456939785511,0.3779976982462593,0.1350380406713054,0.0400765084423523,0.4071253108852219,0.3894653314405281,0.7397946421656637,0.0047725856764217,0.1183142727201954,0.1642268777017536,0.0284276270983606,0.6349756299203109,0.796358532224987,0.9134573534977902,0.0274242002071363,0.8340118886504141,0.7079841358667182,0.0447003459043217,0.3861718420751858,0.2047288241921238,0.2160096458368189,0.4761868062612335,0.5094396181492022,0.3895184580832626,0.181446507227537,0.0445344560295932,0.5797852964371628,0.3081060141688833,0.9638477153855146,0.8457918262124625,0.8209540796939898,0.0820908544801305,0.431050091367627,0.9406761033617798,0.4738498047678802,0.5640648864909983,0.3166543131221082,0.8269815805738636,0.8914202597339848,0.5202640920858388,0.5647274148870215,0.5452832770555718,0.4246663904837754,0.2114633477427196,0.004304225268079,0.9089074962344956,0.6664604941427441,0.2910305776955358,137.88096740445934,5139.371568856772,10291.67997622577,1228996168.331595,103.18018173952416,0.5759827093494642,-31075.018593031036,-27765.18399273587
231,43800669,0.3546756582300158,0.3806486880472239,0.8503203051896441,0.1409696127389293,0.5693682171599342,0.6892755275226885,0.7430186278142176,0.74094367146449,0.2136436192988266,0.8894164172201435,0.6739015357760503,0.2828737546105696,0.6543251150953294,0.4459398177039297,0.4422649453242543,0.1192134319876668,0.5035942715731084,0.7405362850555086,0.0721311457154414,0.2218769945252734,0.7503694624127044,0.5734807115913488,0.5050967986834516,0.3580978570636621,0.3387888830924043,0.0507867033944456,0.9471722474716632,0.285769312222124,0.761793597438511,0.9124026809747424,0.8589436150630579,0.4015668879083864,0.9601929076723555,0.6528592293582504,0.7621578925694067,0.4439296339508103,0.0828716008800854,0.3340517732364187,0.7451178912921264,0.0359131923998677,0.2195910841533518,0.1520223694753197,0.2161790954931468,0.1593274177348897,0.9003792469052098,0.1205551836350687,0.8965637113430448,0.42047749662904,0.163963589320912,0.2017496518828269,0.7701970010122465,0.8773761282590413,0.8798627803630235,0.1839068117234709,0.6860463202598008,0.5107989772246627,0.1660478709346892,0.1505302444769413,0.5759714424306063,94.32819418400904,4555.580750968981,8532.127355638198,1050388767.8857843,67.92963904209492,0.9441634857565062,-45788.36900132733,17105.638002610467
232,43800670,0.3027538987434513,0.0098347633737511,0.8867564407531833,0.058905968061824,0.1608105414751886,0.297483315754214,0.7366564041454177,0.405138699143792,0.3065176470417696,0.3462753928251033,0.421447395376692,0.6982910374778153,0.4998103177950823,0.302033579470244,0.7436786399852752,0.7901575841270928,0.5763126836676742,0.1169098574966092,0.9576689991961096,0.2490175100113421,0.3658240462152194,0.864776540074273,0.7951111550026028,0.3602382759476244,0.6596146994083387,0.7476517063832491,0.1362706160526316,0.9327219438288534,0.1588945303224685,0.2760201527325266,0.3589918285881342,0.1119066179478003,0.0070367136499839,0.8549641492145248,0.0895257400728658,0.6007777633638962,0.2484712967262753,0.9045616016431428,0.6490918554592595,0.7341016204411018,0.5187466094901737,0.9123034560929804,0.8890418915116897,0.0042418009414851,0.5326907960082279,0.9120697165564556,0.8667370076253892,0.7748786626108455,0.4174949325620849,0.8823940604833956,0.2047386496600872,0.2230962729616825,0.9689085243129094,0.2934046977146941,0.8289030051637526,0.4182872584128865,0.473240486693296,0.953187015517633,0.967692800996105,286.33857874197935,7109.489736677692,12074.405432140527,1156789108.8254972,118.0315619316059,0.3384211487911859,-55809.18203261692,14221.201542361567
233,43800671,0.366494367461573,0.242900840206492,0.5674347905071809,0.0438745506920706,0.4773570180736569,0.3940524347497359,0.974839594166746,0.2595107452025606,0.1334960961547358,0.7779539903809531,0.529016606841886,0.7673056859947328,0.1860678223667838,0.628523557715603,0.4720761379659641,0.0631487828078948,0.1188705872604637,0.7519049893870889,0.7254315623298287,0.0737846271336061,0.0887915436555452,0.9370201047079249,0.5591555866925044,0.5915838876159685,0.1387057305158718,0.5277162181090839,0.0997752454435466,0.0865871338221269,0.4898187655923319,0.3275971189771079,0.0101610813697855,0.6942139715935071,0.2851787915491092,0.7935483155197872,0.5341143631595672,0.2612336362496223,0.4683811747184488,0.7355634376611674,0.6608436271214582,0.8404995179870995,0.2576174118777745,0.2177448691246769,0.4127612899500131,0.8462013164517316,0.6617718810285621,0.2211123842777631,0.6842831297056219,0.3549628420407717,0.4931626745945622,0.4434546765880199,0.6011321511437108,0.7789593375713836,0.7076042587968782,0.1167267598785883,0.3642310320002467,0.4568385296214258,0.8167646518539167,0.2939434725268174,0.2704186644368903,167.01823381919797,5571.797027870815,9209.186398669008,1104209465.0929513,81.21507336105618,0.8328033280842447,-46586.139973518766,18159.427445405217
234,43800672,0.9092382172987244,0.2850049252141812,0.310448949450922,0.1542051407586043,0.8517693389068502,0.6115596216202587,0.619159386539728,0.9621471208770568,0.5108924631399318,0.5501550512881221,0.7302068173619275,0.6774276172938012,0.5693278067849452,0.9618997104576306,0.8118881271516948,0.1117621520531682,0.8581443410715457,0.6713863449751766,0.4164110691496989,0.219307875421058,0.0651829231172737,0.787356241035908,0.686004747580078,0.1743908210626616,0.4981320633741565,0.4809238605103055,0.4352248124395476,0.2889054279346899,0.485413018545599,0.2523780046914084,0.7644347708219612,0.373908871035319,0.9642654848782116,0.9410833327833488,0.7470973992735176,0.0985792146584175,0.2693222496132099,0.8747733203380431,0.764154865881365,0.1138926600668044,0.1927054083071638,0.993161452500062,0.7653510752438404,0.4008790843114878,0.5029295298154501,0.9668001829065336,0.2096539799243615,0.3836839374279703,0.24859072403517,0.6055022355489933,0.0809346356381612,0.8193309116091612,0.7292755872899945,0.5263851434308948,0.135663530157995,0.5080424845343195,0.0167036954820933,0.2727709677729409,0.8311574706815436,192.08192716148878,5910.283654867418,12021.115259517474,1110853752.7554028,79.47265021067464,1.0316837960783305,-50408.18495960613,279.17052303465067
235,43800673,0.3463897482579341,0.2164932452787576,0.5160671602832337,0.4739177219228478,0.661112615539271,0.0377225792345079,0.2340385644082361,0.0347333225900961,0.8153475784304923,0.6135993843208676,0.549881468305819,0.0750367323045342,0.5533293349232681,0.3295602614486864,0.5828436598849601,0.767083083757976,0.5007170538166767,0.1895901315162934,0.3832845219827532,0.8096278185588912,0.539443655336247,0.0573782875284128,0.2767245798853743,0.2581793559178517,0.3118098707055011,0.5587841625551776,0.4058719445760304,0.4329796856831988,0.6220126414836102,0.943453710163322,0.4090948950001459,0.4255517360692916,0.3611677542145625,0.4291051705120463,0.6621215164864288,0.0713879782962574,0.5551602640978086,0.3648310725359092,0.3673552174448222,0.6025939881024779,0.1124066415968384,0.2160580757015471,0.0145500028302395,0.3012076942673683,0.2350515041380788,0.7106739628925185,0.3990952274233799,0.7011899688451494,0.0779220880131396,0.3436828121760278,0.0505397930102458,0.4829936230584016,0.5900851624955672,0.8452648757583222,0.3434442854437708,0.2956426669525076,0.5178856789622485,0.5101943499099684,0.9105424163958556,247.78543428505435,6543.788264974076,11483.53901648069,1072689684.679062,90.91215072658298,0.8364102009420481,-43898.15075872272,-614.3267656706869
236,43800674,0.4955450190674206,0.2366249080878843,0.6456386653120139,0.0918839396535358,0.8439717205278157,0.9268035695677784,0.7950887159026396,0.9414535806434372,0.2300292338842094,0.463531800981424,0.0706864302096105,0.6357197684995294,0.5284374904162422,0.7330383690281478,0.0248407334974023,0.932294008581012,0.1807654380429118,0.0763798201352258,0.7031761402869208,0.3104880022991497,0.8027243341380104,0.20557579008411,0.0405912418495152,0.937200054479349,0.8043016082398722,0.0045259292454017,0.2795361795377427,0.9148638167034367,0.0725878661061009,0.0411193836754936,0.1815174268662518,0.9253980924218702,0.2527120018093267,0.5516521177900342,0.3780543635927247,0.851156440810762,0.399250041512979,0.4828231233531548,0.72426899054766,0.6900304100231225,0.7949773661298342,0.8029183984640832,0.8518422356390462,0.991618912800904,0.932288868437874,0.2995554037391538,0.6269133195094543,0.3738226698465528,0.9663458931219155,0.5188892135081185,0.6460966430174981,0.4712060236178113,0.0715541997406773,0.5137649130339651,0.5012035705939898,0.4505433695937367,0.9582746726614956,0.7612013102969193,0.2476251606508396,134.8954461589526,5122.799166840166,9277.842921368605,1160946256.125565,52.209292446650814,0.6928082686217999,-42395.625941146856,-5792.8967768918
237,43800675,0.0077279803198487,0.933427380864984,0.9010458966959966,0.702423344416314,0.8659455497810105,0.0679323438894464,0.5028631146808596,0.4233184188215098,0.9529296290230048,0.3325465098258055,0.085523309535565,0.7843212730341712,0.3926362973590951,0.1488220498014309,0.2349482830789681,0.847515830527131,0.2175494964270944,0.3987312026336242,0.0073698861210676,0.2896542909407383,0.8167895729547471,0.2320585879698715,0.9487895933716834,0.1987159889946729,0.3706676006005821,0.1203314161203602,0.9986642185526104,0.8951031304039843,0.8579820671725579,0.396658122302153,0.7384829283536827,0.7530210195087954,0.7549278205555121,0.123657797556724,0.1283705955049177,0.8582078688934868,0.5126212187319203,0.5531078793082065,0.911130352254514,0.7261234389785703,0.9390118577773804,0.9559768720545724,0.2252850536331084,0.7946213042451008,0.2842730559918092,0.8858486980048148,0.0880506102598499,0.660540322952896,0.9657022051255644,0.2686390964754562,0.2847498669531577,0.9490594892996772,0.069941227242763,0.490631973778646,0.5047382765748512,0.3626172498122714,0.4489237277945705,0.0409398389896003,0.4769156292186715,285.8943472020389,7080.668300257892,12227.536279475042,1205458415.7318082,75.42224882098441,0.8760750817721362,-38610.71596381568,-13043.40790083375
239,43800677,0.8768155268210512,0.5816751039133726,0.2644864916511872,0.2286737308671418,0.2393640557081935,0.1123823427679414,0.0129385665964559,0.9824494928528176,0.9695496915173292,0.0730742669127968,0.8339756229706808,0.8753705838488622,0.9175505480418068,0.0449430439931032,0.6535005939086413,0.0372210206532103,0.1407050715494802,0.145053214417051,0.7018291357216595,0.8954252808790198,0.8424840036035105,0.9784965321528424,0.4160673454538773,0.5340731347650858,0.091791114779989,0.2641318429886644,0.2303331792748775,0.7128494477132988,0.6733139130935594,0.2645626079587087,0.0658067604635031,0.3721394705906118,0.543935022327921,0.3068266793001132,0.899313643523162,0.2780306155777526,0.0190416255401175,0.3808597060093008,0.7538068974106411,0.4534870901633565,0.6313166636572004,0.0259848589046241,0.8287242622499175,0.2490839960968132,0.176521386972254,0.167704025357368,0.0271624591596627,0.6643022631400402,0.1611531111890399,0.1340822623919559,0.5823948924631989,0.0090454842102931,0.928136163040563,0.196197776876754,0.074165607078635,0.1668676370943379,0.6045843752139016,0.2437656828711205,0.7859628452975205,172.51901396545895,5536.059801234571,9259.702878117068,1155897096.2895494,93.34371160229966,0.5550402141170151,-36035.78861791091,6877.364454171818
240,43800678,0.1867984273588598,0.5930703895539728,0.7335637145426099,0.4433055434003871,0.0046630547935091,0.01835843206992,0.8212578363567284,0.597612088804854,0.5800435392251745,0.3039960497643569,0.8539390081232779,0.8550524493069573,0.8397475087278797,0.1835627776459292,0.0120269879280413,0.5652657824943982,0.7675554571995565,0.7022692605968978,0.5707896542643862,0.8343534795075933,0.3394864318964669,0.2374317037938061,0.6626989105064985,0.3195965498032925,0.8577402635749455,0.8887326989976134,0.5863289974226504,0.5478074636822997,0.5395869874017252,0.548098222521375,0.9775031631412356,0.1845535587062999,0.7770251868414192,0.7209495060113882,0.6248452559910423,0.3895880290566179,0.3682310319521932,0.3744465888337572,0.7333693088332649,0.977951448745806,0.0762921708640038,0.1164221280796176,0.0007947556066329,0.7741411782193311,0.4116565528086049,0.8701116225211237,0.3806067506946227,0.305957194580351,0.156951914787137,0.7180013591698937,0.3243772433844543,0.6938741497305531,0.2666260680909798,0.5799241998868111,0.0130706541802682,0.5945792958181736,0.6552813183969075,0.3487603284613085,0.2244550587084242,206.9667559138747,6069.695894902482,12073.183584935596,1127898366.9459412,139.6074207927726,1.0739002438413292,-47027.66408348006,7242.129509708639
